"","polls_id","answer_id","num_voted","users"
"4211",192330596,636469209,22,"50103235,2026332,5058975,14691407,85995710,244205912,12332061,16299213,128446502,39073,85267412,13212798,2519065,31650317,20396080,53451421,734912,308190235,92605,215394386,132695202,169760767"
"4212",192330596,636469210,83,"10264703,233751056,116667711,18573748,127362598,17589294,66394953,68021479,21214872,266535,163943736,163196996,386378,177728098,145802504,1820629,182935687,163551483,908920,11586919,165231126,85552992,133551998,10753235,76848992,269848409,48681118,9789097,71256,54834760,18826558,264691,20899036,145178210,11866284,317093227,40472951,83507066,2921471,52294195,157370126,6648811,13565344,28233,72722986,23492696,50858,198064301,230010593,24530364,39801506,488759,22009773,119653833,33285846,291241111,97541019,301742262,109564,79911396,1853814,102147151,13132122,6644847,15687526,2843133,48751839,75376530,39864886,16312104,5438286,2810090,37818969,171859695,64560091,12240607,7847566,425062,302624,208801738,309279554,220594148,43775537"
"4213",192330596,636469211,3,"98487337,1491835,316436079"
"4214",192306311,636385655,26,"7111731,186334187,110792262,96207920,1154977,60377244,181940211,147723119,10378327,13531063,25888664,21331008,550387,122368853,26401270,46620901,93527801,208518202,359571,4350790,105032582,23944601,39262,230010593,13565344,833701"
"4215",192306311,636385656,6,"165805500,36509435,125851935,6668695,138356801,2728094"
"4216",192306311,636385657,21,"4393425,376566877,352685663,9345069,63228,145676671,169690571,238882350,5585492,61954889,199659377,22009773,34861216,145785989,246252618,43533546,25033857,261583802,210677518,609501,5855960"
"4217",192306311,636385658,376,"1825111,163523501,44850250,397225600,13060785,299521246,47648938,365144891,18652485,377305798,253634987,44859523,243927277,127749318,2919371,240680770,73863834,169703764,172107939,201386529,50240426,315508591,304650,3219486,437929,555124,26041331,61747588,844420,12147613,20674897,97975004,112124755,48883607,12133630,19273718,2297822,339827095,261527512,1846184,65238539,18127449,255577869,133332522,6610425,6382808,163732822,121125553,65499,177698273,84208299,28162204,14644609,215557788,1575535,544168,117637762,98878208,6436132,279820646,2523564,42650741,198590428,22843503,21445487,26290069,67787393,167584823,338529590,227873422,309321,56409255,59698726,230009,344746154,165346612,8705551,11926923,237777141,116804359,5955989,26161678,338216997,31410436,144253128,30893882,284473104,42022890,29573998,315163462,96338153,24525638,18755360,13433304,187456597,138053018,656793,49656260,19743478,12721681,3329645,15006798,89829272,113315887,44034615,243194721,10404406,316245,226750556,11422337,42151900,141597418,7160686,269502965,275138572,233473256,169415264,247697061,3986317,11043785,8308262,18637960,26221759,9111235,114208283,227748630,13777449,258987167,323530,1300144,27216066,5404327,58337761,93565881,156232175,21833783,5490650,5416838,7716309,40213353,15920508,287120,3220103,28349452,1911733,217175774,4088810,6940790,12761745,17467247,103258309,176596807,56167948,12506741,59963250,600427,58445927,12088662,2878225,31066062,28362659,10035209,255703601,67806716,34197384,112419963,5153664,35965333,68021479,152179281,108764683,9853396,216616655,7106940,671138,193481,14265611,87227777,20515529,21214872,225694412,16276043,3494827,163943736,81745087,128051161,11431702,2555348,282103139,94036322,72971968,8198007,2258026,17587575,8574189,165231126,83733230,85552992,14573240,403094,139574065,48681118,9789097,18826558,1010844,85001305,86397147,144701365,152143433,2256823,2021826,11866284,29922,20899036,309279554,136338343,2921471,52294195,121435009,251906915,9331,157370126,30269229,253535165,6648811,140989053,28233,23492696,50858,139875011,133551998,246491,36785983,27292334,36064775,488759,304916135,260418986,13115273,212000513,33707661,12240359,291241111,1411667,97541019,301742262,169830550,79911396,136385205,77503,229448451,3564891,142553733,6564140,82571648,13132122,32509515,3761618,62781452,908920,15687526,141980762,75376530,186681,64560091,208801738,138511043,13332409,289738415,16795151,148681724,43775537,99225586,1621978,119583846,31787854,297901926,72722986,1853814,2383351,46068357,137515194,1964863,267074869,163073308,410932,102147151,489847,52938659,35348,178616,5867267,1640242,2880255,22796434,94733969,53860,32973840,83507066,52876,273677,201617115,50966486,5243642,683819,92202833,28428817,41166153,90156746,122259076,30222075,4130350,57326813,297141632,14437734,47226133,44153037,1318906,18578919,7631247,914425,33285846,106868440,199793568,89812611,16312104,81087,9302785,10705390,2578703,42296909,120272602,4476931,5163051,142748191,6209670,55407325,12086695,286681882,298465487,24590749,11297319,55347889,19932809,157892371,101873673,92605,181692,36262251,27436,294552028,11853105,1534773,50064234,391576,16049985,3410394,10913175,6657276,1536843,5158945,18334016,302624,205424600,39864886,7654762,80402,11508943,2184411,31370604,132695202,32399973,4600718,360496,4494256,94406971"
"4218",192306311,636385659,24,"237472892,19254623,1449575,24112395,121792445,250512530,10607946,16649677,18841975,34137922,59630297,157328704,37335871,87009462,278063621,317093227,31276794,215469842,24685817,138136274,3779990,2475251,85109148,24782038"
"4219",192306007,636384599,38,"329547995,246667171,151388036,119267380,80271686,5094781,263241553,58673814,601657,136122052,302649677,26689809,16312104,301055283,35225025,155260810,214497198,30119920,124317341,3496494,268490428,56758020,268311999,10644545,1010844,92251172,55369693,104542,171634272,35202098,158844127,142090983,4600824,17575635,81424705,22105795,59665090,46606368"
"4220",192306007,636384600,7,"32134853,294949527,38223313,301083396,90718795,233454276,290651093"
"4221",192306007,636384601,23,"170824527,19026446,71468568,329315448,43785550,5355593,61954889,142588148,25948487,71156610,10351923,4683118,857815,31826616,6262645,13769714,210677518,19932809,17808826,132695202,209411276,122319083,65499"
"4222",192306007,636384602,160,"1012351,303304183,3220607,74345416,18693424,399144405,2375178,113315887,330593811,829692,110661460,1529141,221787867,59813519,307054954,21833783,194013764,69056261,366065,280771504,86178739,19759427,44949500,18003946,138283314,18273256,52383587,32266228,2506025,7909871,7614779,222453187,36409431,7716309,12111879,38878638,37756988,8366393,319074,13014302,20269204,21274586,7729188,5585492,146861520,84827128,12073097,29239180,7106940,3581262,3494827,266535,163943736,251802,18777551,177728098,11851968,40924868,21924375,8198007,5071,165231126,9346551,25524732,85552992,14573240,8705551,48681118,9789097,18826558,69272611,317093227,11866284,13132122,393646,4744436,83507066,63380359,5337165,49806026,157370126,140989053,28233,50858,284665121,822510,139875011,22009773,120900162,291241111,1411667,246170,97541019,301742262,79911396,153603114,227297062,34861216,437481,4667181,210677933,43775537,20010391,1621978,119583846,274464682,13943036,297901926,1853814,13332409,163073308,102147151,35348,1640242,2880255,164940124,1308218,50966486,80130317,28797687,92833753,90156746,297141632,7631247,295288655,191317316,142748191,33285846,13274590,284859,72917573,230010593,2578703,43700,24590749,3410394,11853105,16049985,1536843,306708520,39864886,24782038,46927067,103665527,31370604,4600718,55347889,30599866,39850639,302624,3266657,86463951,121123094,52517624,360496,4823421,2537639,87761549,31787854,18334016"
"4223",192306007,636384603,7,"50341684,158871701,216379658,2618049,11443292,93527801,162534"
"4224",192185070,635974866,43,"345032756,135765910,16778290,56896092,18516738,1951879,5035051,52035463,170995467,33241710,302110287,94121,290484010,7992309,168385385,193137817,4606405,20803622,151811848,147478964,31015424,2379685,66673429,147386558,154617254,1638755,16035576,29755241,174281125,43775537,30651294,25144685,77502660,517616,78168190,264480036,489847,22337,3274346,27436,81087,159984798,1163865"
"4225",192185070,635974867,18,"107340152,132276846,18008077,105761710,1926252,3857954,6492248,309468341,10672185,5163051,1959659,157615781,12200447,39327904,52140185,215026017,519886,56774325"
"4226",192185070,635974868,16,"41647913,90090620,124389300,285086086,209160439,3528012,35202098,9934854,83149,39879791,50966486,8497238,291146170,181217101,34861216,209411276"
"4227",192185070,635974869,188,"36721696,25013328,24550643,95125940,363027158,87167386,77041691,153811266,46499661,77521656,229103179,217896418,174524126,454034,313421868,4887157,189222263,122297215,191541032,16377302,7496882,7115287,12111879,9736847,48660,84208299,286922002,182374096,369278,23881103,4856666,2113577,90566228,22798142,14380282,3564891,240851,317073725,226557021,22214523,14041056,276710336,8198007,17587575,65438367,165231126,48681118,9789097,18826558,11866284,83507066,63380359,50858,97541019,55407325,9853396,82571648,463547,297901926,176596807,2578703,134151157,488759,200266521,950123,1220735,6644847,3157928,275186090,7910683,32035259,50067704,2881261,235577316,152489857,71984753,16895818,30440540,1303645,75121260,3244609,42664037,318172571,101183825,231238217,5277754,99629544,102147151,58845952,11757834,154374233,79911396,13565344,36037914,307234511,85552992,26120037,17578851,22009773,178851099,306401496,1411667,18925178,39864886,96726572,70159841,28233,3410394,215181381,230010593,209693159,83461,309279554,18477931,36256667,64337439,105689032,13132122,19424987,3919414,316245,161066298,33285846,12092499,138136274,2166869,31787854,39570994,258104005,80104554,755015,6955458,212000513,5438286,36172742,46932167,11269428,127323855,2812165,15713694,2642926,87462531,213726424,197665573,46620901,97009119,3047700,1853814,248220457,2256823,214784100,24395328,15687526,16049985,80130317,273677,85382826,97805792,31578800,21595130,51244179,122777755,18259808,50064234,68354527,833701,86364131,50904705,73144888,6657276,10830284,609501,223703046,10404406,6725766,132165795,590380,744363,5442891,139875011,181692,270393727,125625848,126058,1318906,251341119,295456940,19430359"
"4228",192185070,635974870,9,"66966944,34834317,101826173,97605197,14960444,75376530,246491,49663903,290651093"
"4229",192184975,635974531,12,"168709080,56441961,25013328,83507066,63380359,215181381,1165657,167618696,275745702,3359955,263159082,11749980"
"4230",192184975,635974532,6,"8201,169987192,2406164,3047940,290651093,32973840"
"4231",192184975,635974533,9,"8161069,55353979,4417544,213465781,213104682,306708520,34861216,55917703,371052"
"4232",192184975,635974534,87,"3142751,5352978,59985412,13325742,150134,96122383,354890901,17578851,139172673,49617818,3494827,1548673,177728098,32807918,8198007,85193965,13369143,48681118,9789097,18826558,11866284,7918037,64560091,208801738,463547,297901926,488759,1220735,3612303,235577316,75121260,45054545,14960444,102147151,303843041,79911396,85552992,26120037,22009773,12162650,1638755,16035576,39864886,18477931,3410394,13132122,33285846,87794941,2166869,43775537,54410783,31787854,258104005,77502660,212000513,55840460,46932167,46620901,3538361,55868467,317093227,744363,64321025,5711455,15687526,50064234,56349577,6657276,274026757,609501,35935159,2256823,251341119,143719655,2706665,6150446,11853105,27386,90285071,4476931,72140673,50904705,189848,302624,16049985,161066298,9340436"
"4233",192184975,635974535,12,"25680907,49791773,27250210,17885170,119662345,306737600,50966486,230010593,1411667,517616,9926783,25643784"
"4234",192184755,635973731,15,"19266070,6774034,182924237,94036322,1147453,82571648,151576211,154617254,50966486,15729154,60467039,246170,138356801,290651093,5855960"
"4235",192184755,635973732,6,"50024097,117461981,1820629,248037898,58845952,269867771"
"4236",192184755,635973733,6,"10213356,326552308,3494827,2544161,25144685,52876"
"4237",192184755,635973734,119,"18693424,182831514,48480752,58837033,256891814,63112,191577799,6283372,246754928,1245805,69239956,17700275,234261977,5238049,3266407,27837544,33004415,14271757,10526798,13786741,254991935,5309465,68523429,51327160,108764683,165231126,48681118,9789097,18826558,262191502,11866284,83507066,75376530,4494256,52198182,9853396,62781452,208801738,109511859,200266521,3612303,69272611,117188787,75121260,14960444,102147151,33598386,79911396,85552992,26120037,22009773,125138035,21761043,39864886,12200447,6493101,3410394,215181381,56504991,230010593,11586919,1411667,13132122,207600159,161066298,49663903,33285846,2166869,31787854,212000513,6955458,49384526,737805,744363,9826715,46620901,73144888,255703601,90833,2706665,15687526,68354527,269848409,12496522,15480958,27386,40472951,16049985,38159369,25774758,516111,553226,65732469,288211120,214187518,15713694,10021800,302624,69300,11853105,463468,297901926,11749980,183735124,44066311,46867961,18259808,1686022,68262828,72917573,30222075,87415871,44166952,22783184,35348,1165657,127323855,12086695,317093227"
"4238",192184755,635973735,6,"14644609,4088810,260077810,163635,119583846,72722986"
"4239",192092062,635662145,97,"7358490,175676161,85001305,460201,122447752,2618049,1410,11866284,2557905,38169705,8910322,64560091,231313454,75121260,46620901,94406971,150134,122667853,38223670,316245,72722986,92605,164461448,28971029,28233,17578851,259052523,1378969,49695414,183782089,101499172,10644545,696944,295529502,139875011,15138740,41183661,102147151,85552992,60270349,581534,97009119,241653406,216770510,29755241,208801738,77502660,4494256,87794941,138767600,5163051,133551998,1367895,284665121,83461,4948270,303481248,306180,1853814,72917573,4887348,14437734,1486587,310398951,1016050,18227313,16026170,2460411,42733065,66319132,267074869,4606405,33622791,183858130,31787854,23292229,2930225,7032391,194364484,32399973,870968,16312104,166,80130317,27192939,266560375,8528231,44166952,13171532,39557544,63671952,24395328,121750715,3919414,45047502,31235460,22009773"
