X.1,id_post,Правильный.адрес,Оценка,X,reviewer_id,answer_id,answer_text,address,score_test,score,question_poll,date
7137,31345,"Рубинштейна, 4",5,394209,10720885,789103871,Шаверма там хуже ,"['#Шаверма_Рубинштейна', '#шаверма_Невский', '#шаверма_центр', '#шаверма_Владимирская', '#шаверма_Маяковская']",['ОЦЕНКА: 5'],5.0,"Внимание, опрос ",1471949138
7138,31345,"Рубинштейна, 4",5,394210,8604908,789103871,Шаверма там хуже ,"['#Шаверма_Рубинштейна', '#шаверма_Невский', '#шаверма_центр', '#шаверма_Владимирская', '#шаверма_Маяковская']",['ОЦЕНКА: 5'],5.0,"Внимание, опрос ",1471949138
7139,31251,"Будапештская, 94",9,394762,104951,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7140,31251,"Будапештская, 94",9,394763,41725,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7141,31251,"Будапештская, 94",9,394764,10443514,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7142,31251,"Будапештская, 94",9,394765,140142721,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7143,31251,"Будапештская, 94",9,394766,292973,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7144,31251,"Будапештская, 94",9,394767,294886754,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7145,31251,"Будапештская, 94",9,394768,818455,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7146,31251,"Будапештская, 94",9,394769,378381149,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7147,31251,"Будапештская, 94",9,394770,41008631,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7148,31251,"Будапештская, 94",9,394771,5307900,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7149,31251,"Будапештская, 94",9,394772,85962248,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7150,31251,"Будапештская, 94",9,394773,30452720,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7151,31251,"Будапештская, 94",9,394774,205861,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7152,31251,"Будапештская, 94",9,394775,186544,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7153,31251,"Будапештская, 94",9,394776,2254551,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7154,31251,"Будапештская, 94",9,394777,4596467,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7155,31251,"Будапештская, 94",9,394778,248448713,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7156,31251,"Будапештская, 94",9,394779,306461997,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7157,31251,"Будапештская, 94",9,394780,196404060,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7158,31251,"Будапештская, 94",9,394781,3000560,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7159,31251,"Будапештская, 94",9,394782,330390334,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7160,31251,"Будапештская, 94",9,394783,78691612,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7161,31251,"Будапештская, 94",9,394784,27231,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7162,31251,"Будапештская, 94",9,394785,34535374,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7163,31251,"Будапештская, 94",9,394786,186182860,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7164,31251,"Будапештская, 94",9,394787,283656,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7165,31251,"Будапештская, 94",9,394788,218184032,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7166,31251,"Будапештская, 94",9,394789,53695949,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7167,31251,"Будапештская, 94",9,394790,104153486,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7168,31251,"Будапештская, 94",9,394791,36837335,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7169,31251,"Будапештская, 94",9,394792,64071846,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7170,31251,"Будапештская, 94",9,394793,68457586,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7171,31251,"Будапештская, 94",9,394794,8984639,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7172,31251,"Будапештская, 94",9,394795,321381,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7173,31251,"Будапештская, 94",9,394796,7943550,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7174,31251,"Будапештская, 94",9,394797,69083342,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7175,31251,"Будапештская, 94",9,394798,52565096,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7176,31251,"Будапештская, 94",9,394799,34738348,788056296,Шаверма там хуже ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7811,31251,"Будапештская, 94",9,395437,196348,788056294,Согласен(сна) с автором ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7812,31251,"Будапештская, 94",9,395438,28224011,788056294,Согласен(сна) с автором ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7813,31251,"Будапештская, 94",9,395439,324067247,788056294,Согласен(сна) с автором ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7814,31251,"Будапештская, 94",9,395440,95296305,788056294,Согласен(сна) с автором ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
7815,31251,"Будапештская, 94",9,395441,138309186,788056294,Согласен(сна) с автором ,['#шаверма_Купчино'],['ОЦЕНКА: 9/1'],9.0,"Внимание, опрос ",1471683776
